Party,Handle,Tweet,Sentiment
Republican,RepGoodlatte,It is my hope that with the strong leadership of this administration we can continue positive conversations with No‰Û_ https://t.co/q7xUh7nlFD,0.8689
Democrat,RepAlLawsonJr,"RT @COTNews: To serve and protect and drive her chrome ride proudly! Glad to see @TallyPD's first black, female motorcycle officer living h‰Û_",0.8588
Democrat,RepJackyRosen,"April 21st marks the beginning of #NationalParkWeek. To celebrate, National Parks will be FREE this Saturday! Take‰Û_ https://t.co/dCQdjSl2vi",0.8412
Republican,RepKayGranger,.@HouseAppropsGOP approves FY18 Energy &amp; Water bill w/funding for Army Corps of Engineers &amp; flood control projects like @TRVFortWorth,0.743
Democrat,RepPeteAguilar,Make no mistake- the President of the United States is actively sabotaging the health insurance of millions of Amer‰Û_ https://t.co/xclyzJUAMp,0.128
Democrat,RepCharlieCrist,LATEST: Sunshine Skyway re-opened. https://t.co/fTe3DGNMvY,0.4939
Republican,RepMimiWalters,"The average commuter will spend $438 on gas taxes this year thanks to SB-1, a $96 increase over last year. Higher g‰Û_ https://t.co/nsZLyFaGC6",0.6369
Democrat,RepValDemings,"The National Day of Prayer is an annual observance held on the first Thursday of May, inviting people of all faiths‰Û_ https://t.co/N9xN2VXlXa",0.3182
Democrat,RepRoKhanna,"Poll after poll shows that Americans want common sense gun safety regulations. We should listen to these people, yo‰Û_ https://t.co/Kr99uYzo58",0.1779
Democrat,RepBRochester,Our visit was a part of the @BPC_Bipartisan‰Ûªs American Congressional Exchange. We enjoyed the food and learning fro‰Û_ https://t.co/3Y75UIaiAH,0.5106
Republican,RepSmucker,"I‰Ûªve long said the nuclear deal with Iran is fatally flawed. From its development to its execution, the deal paves‰Û_ https://t.co/DM6GUV2iPe",-0.6369
Republican,DrPhilRoe,#tbt to visiting with the 2018 Veterans of Foreign Wars ‰ÛÒ Student Veterans of America (VFW-SVA) Legislative Fellows‰Û_ https://t.co/vT6VqYjqeX,-0.5574
Republican,Robert_Aderholt,"From Haleyville to Washington, Jasper to Cullman and Tuscumbia to Gadsden, it‰Ûªs an honor to serve you in Congress.‰Û_ https://t.co/opUCWhcnHV",0.4939
Republican,Robert_Aderholt,RT @HouseAppropsGOP: Starting soon: Chairman @Robert_Aderholt presides over the Subcommittee markup of the FY19 Agriculture Appropriations‰Û_,0
Republican,FinancialCmte,"Today, the House passed 4 bills from the Financial Services Committee, including @RepLoudermilk bill that addresses‰Û_ https://t.co/0FQeAT3hab",0
Republican,MarioDB,".@rosamariapaya continues her father‰Ûªs legacy by working toward a free, democratic #Cuba through @CubaDecide. Thank‰Û_ https://t.co/41bbhzqc7p",0.5106
Republican,MarioDB,"Raul Castro remains head of the sole ""legal"" party and the armed forces, his son-in-law remains head of the economy‰Û_ https://t.co/EdsX59ZOzi",0.4019
Republican,RepSmucker,RT @moblum: Thank you @RepSmucker for your leadership &amp; sponsorship of @USAWorkforce #TaxCredit We must fix the #SkillsGap @EdTaxCredit50 h‰Û_,0.3612
Republican,FinancialCmte,"Happening at 10am ET ‰ Õ @RepHensarling chairs our hearing w/ @CFPBDirector Mulvaney, who will testify on the bureau'‰Û_ https://t.co/LxomnJgazW",0
Democrat,RepKihuen,"RT @HispanicCaucus: ""It is sad that we have to continue to remind this Administration that immigrants founded this country and have fought‰Û_",-0.4767
Democrat,RepCarbajal,Great to hear from firefighting agencies about how the federal government can support wildfire mitigation efforts.‰Û_ https://t.co/gKJGhgTIGa,0.7783
Democrat,RepJackyRosen,The Trump Administration‰Ûªs plan to slash @PPFA‰Ûªs #TitleX funding would threaten the health of low-income women and‰Û_ https://t.co/I2NZKVQCBd,-0.5719
Democrat,RepBRochester,https://t.co/cPKm1aZRzC,0
Republican,JudgeTedPoe,"RT @cathymcmorris: .@JudgeTedPoe‰Ûªs bill, the Citizens‰Ûª Right to Know Act, boosts transparency in the Department of Justice‰Ûªs pre-trial rele‰Û_",0.3182
Republican,RepGoodlatte,"Thanks to Kaitlyn, a @JMU journalism student writing for @CurioMagazine, for stopping by my Harrisonburg office on‰Û_ https://t.co/NOXTBIAeaq",0.3182
Democrat,RepEspaillat,The Flint water crisis is not an anomaly‰ÛÓwhat happened to Flint is a warning to all Americans. Many communities are‰Û_ https://t.co/AgGas3vDiQ,-0.7579
Democrat,RepCharlieCrist,A barbaric practice. Disappointed Trump administration backtracking from the President‰Ûªs initial analysis. https://t.co/fdHw7qcm4Y,-0.4767
Republican,RepFredUpton,RT @healthylakes: Members of Congress are standing up for the #GreatLakes! @RepFredUpton and others have asked for full funding for #GLRI.‰Û_,0
Republican,RepMimiWalters,"This month we honor servicemembers, and their families, for the many sacrifices they have made for our Nation. https://t.co/ZeoFqUlmDi",0.4939
Democrat,RepTomSuozzi,"Wow, what a great crowd at tonight's @LIFEDofLABOR @AFLCIO Congressional Night. We need more good men and women lik‰Û_ https://t.co/49CWlxaZTu",0.902
Democrat,RepBarragan,"RT @foodandwater: @RepBarragan Thank you for sponsoring the #WATERAct to make water service safer, more affordable &amp; accessible! #WaterForA‰Û_",0.68
Republican,RepBillJohnson,"Will be taking more questions from my Twitter followers today around 5pm, be sure to use #AskBillJohnson!",0.3802
Democrat,RepMcEachin,Earlier today @AAR_FreightRail representatives let me test some gear to learn more about the important technology u‰Û_ https://t.co/ynY1AXJdt6,0.2648
Democrat,RepValDemings,"Happy Birthday to former Congresswoman Carrie P. Meek, Florida's first black member of Congress. She served in the‰Û_ https://t.co/YYHXjvtw1g",0.5719
Republican,RepMikeTurner,"Physiological episodes do not happen to planes, they happen to people. #READ more about the hearing I chaired with‰Û_ https://t.co/Q0zHAWTrcM",0
Republican,MarioDB,Thank you Rabbi Avrohom for inviting me to join you to commemorate Passover with Chabad of Doral this afternoon. https://t.co/bQrm2Dppnx,0.7184
Democrat,RepMcEachin,"RT @TheRAC: There are more verses on poverty than any other subject in the Bible, says @RepMcEachin at the @FaithPublicLife press conferenc‰Û_",-0.552
Democrat,RepRoKhanna,"RT @matteroffacttv: Do we need to return to ‰ÛÏcitizen legislators‰Ûù? A bipartisan group of lawmakers want to limit terms in federal office t‰Û_",0.0772
Republican,RepMimiWalters,RT @SBAgov: SBA is participating in the @USChamber's Twitter chat for National #SmallBusinessWeek to discuss the state of small business po‰Û_,0
Republican,RepTomGraves,My daughter &amp; I enjoyed catching up with @VP at the bill passage event for the #TaxCutsandJobsAct @WhiteHouse this‰Û_ https://t.co/DY3myMZPeP,0.5106
Republican,RepSteveStivers,"As a former chemical officer in the U.S. Army, I recognize the true horror of these weapons. We must make it crysta‰Û_ https://t.co/MjviJZ6U5e",-0.5859
Republican,RepMcClintock,Chairing Fed. Lands SubCmte hearing on Forest Service w/testimony fr Chief Tidwell 10AM ET/7PT live at https://t.co/i5ajMT0FWY @NatResources,0
Democrat,RepJoshG,We need an actual commitment to start having real debates and to govern again. Great to join @MSNBC‰Ûªs @SRuhle this‰Û_ https://t.co/EpE4PrJKE0,0.836
Democrat,RepOHalleran,RT @12News: Support local Arizona shops for Small Business month https://t.co/PH06Y5EAo4,0.4019
Democrat,RepStephMurphy,"Excited to host the #FL07 #NationalDayofPrayer Breakfast on May 3 at 8:45 AM in #WinterSprings, with @OfficialCBC C‰Û_ https://t.co/b5A695eCAO",0.34
Republican,DrPhilRoe,I am proud to stand with my colleagues to defend the Second Amendment rights of law-abiding Americans. Read more:‰Û_ https://t.co/tjnnprdxBS,0.4767
Democrat,RepRoKhanna,Internet users deserve to know when their data is being collected and how it is being used. I'm working on an Inter‰Û_ https://t.co/5v0XGUFsnX,0
Republican,repdonyoung,"RT @EnergyGOP: Alaska delegation welcomes Coastal Plain EIS scoping announcement: Sen. @LisaMurkowski, @SenDanSullivan and @repdonyoung‰Ûªs f‰Û_",0.4019
Democrat,RepRaskin,"RT @ericgeller: After touring @EACgov, @WhipHoyer and @RepRaskin announce public forum on election security on May 22 with the EAC's chairm‰Û_",0.34
Republican,RepSmucker,"To all those celebrating Passover, chag sameach! https://t.co/QLqeYzUcBv",0.6114
Democrat,RepKihuen,"Congratulations to Las Vegas‰Ûª own, Will Hernandez, on being drafted by the New York @Giants! Nevada is proud of you‰Û_ https://t.co/EQnEfjEMu5",0.807
Republican,RulesReps,"Meeting Notice: Monday, November 13th @ 5 PM the Committee will meet on the NDAA conference report.",0
Democrat,RepBRochester,The Student Non-Discrimination Act will put an end to discrimination in schools based on sexual orientation or gend‰Û_ https://t.co/Vrz9l5fFku,0
Democrat,RepTomSuozzi,Today I joined members of Congress and thousands of students for #NationalWalkoutDay outside the U.S. Capitol in an‰Û_ https://t.co/8MTRYjwHjm,0
Democrat,RepBarragan,RT @darienldavis: Kicking off the morning by watching  enviro champ @RepBarragan join #TheHillNewsmaker discuss working across the aisle to‰Û_,0.6486
Democrat,RepStephMurphy,"After Pulse, doctors, nurses, and medical staff in our community worked tirelessly to save the lives of victims. On‰Û_ https://t.co/gIYiDzl5Dk",0.2263
Republican,CongMikeSimpson,"It's #TeacherAppreciationWeek, take the time to #ThankATeacher for their hard work, dedication and ability to chang‰Û_ https://t.co/nKiYJ7qLMa",0.2263
Democrat,RepDarrenSoto,"RT @orlpolitics: Rep. Soto‰Ûªs Kissimmee River Bill Passes House by Unanimous Consent #sayfie #opohttps://t.co/uvzhqhrW45 https://t.co/SHLUa‰Û_",0.2263
Republican,MarioDB,"RT @RyanRasins: Great having @MarioDB in Ave Maria today! He's a great guy who loves our country. Thanks for all your hard work, Congressma‰Û_",0.9402
Democrat,RepRaskin,"Right now, you can still apply to renew your DACA! If you meet the requirements to apply for #DACA renewal, you sho‰Û_ https://t.co/WcmbJ8qak2",0
Republican,NatResources,RT @RepJenniffer: Meeting w/ Caribbean @NatlParkService Superintendent Randy Lavasseur. We discussed hurricane recovery efforts in @SanJuan‰Û_,0
Democrat,RepJackyRosen,I spoke at @lvchamber‰Ûªs Eggs &amp; Issues breakfast today and announced my new bill aimed at creating tech startup R&amp;D‰Û_ https://t.co/sQcUjkHC3U,0.296
Republican,RepMikeTurner,Great to speak with #OH10 students from @mvschool during their visit to DC. https://t.co/ONQWWFLsGv,0.6249
Republican,RepBillJohnson,Cheering on @MariettaCollege Men‰Ûªs Basketball tonight in the OAC Quaterfinals vs Wilmington College. A lot of peopl‰Û_ https://t.co/sU0yiRZNsg,0.5106
Republican,DrPhilRoe,"It was great to meet with the Tennessee Ambulance Service Association, @TNELECTRIC &amp; @utextension today in DC. Than‰Û_ https://t.co/fJuWP4WwX7",0.6249
Republican,RepSteveStivers,"Honored to be part of McConnelsville's bicentennial and to represent a village where community, faith and freedom a‰Û_ https://t.co/18sv4bbDjj",0.8957
Republican,CongMikeSimpson,"We have opportunities to combat and cure the debilitating illnesses that plague our loved ones, investments in rese‰Û_ https://t.co/YzeUDQ3sU8",0.2263
Republican,HouseCommerce,The discussion draft ‰ÛÏTo amend title XIX of the Social Security Act to provide for Medicaid coverage protections fo‰Û_ https://t.co/4ocbHafrZo,0.34
Democrat,RepTedLieu,RT @CNNPolitics: House Democrats call for the FBI to probe Jared Kushner's ties to the Saudi crown prince https://t.co/wVYIo9VieI https://t‰Û_,0
Republican,RepMikeTurner,RT @HASCRepublicans: LIVE @ 10 - Chairman @MacTXPress leads HASC Hearing on Assessing the FY19 Budget Request &amp; Acquisition Reform Progress‰Û_,0
Democrat,RepJoshG,Private-public partnerships are critical to preparing our students for the workforce of the future. Organizations l‰Û_ https://t.co/ENq8dOVjli,-0.3182
Republican,RepKayGranger,"Thank you to @RepMarthaRoby for hosting visit to 187th Fighter Wing and Maxwell-Gunter AFB in Montgomery, Alabama. https://t.co/xrCHWEIABt",0.4767
Republican,RepKayGranger,"Thank you, Friends of the Fort Worth Herd &amp; Friends of Cowtown Coliseum for honoring me at last night's Cowboy Gala. https://t.co/8ksgtnlpLY",0.9169
Democrat,RepLouCorrea,#Dreamers are our future. Today we ALL stand with them. #USA is their home! https://t.co/o6kyf48Qh1,0
Democrat,RepJayapal,"Spare us the flowery language, @realDonaldTrump. You're fronting for the NRA at the expense of the safety and secur‰Û_ https://t.co/0xtbyIkoMe",0.4215
Democrat,RepValDemings,"Since the Great Recession, #SmallBiz have created 2 out of every 3 new private sector jobs. Yet the #GOPTaxScam wil‰Û_ https://t.co/4ELSg8T474",0.5106
Democrat,RepMcEachin,"Coming on the heels of tax breaks to wealthy Americans and corporations, @HUDgov @SecretaryCarson is proposed trip‰Û_ https://t.co/MF9f4jclso",0.3612
Republican,Robert_Aderholt,Turnout is reportedly low today. But it won't be because of me. Go vote! https://t.co/44piYj8G0e,-0.3382
Democrat,RepTedLieu,The #TrumpBudget‰Ûªs cuts to transportation spending are larger than the entire #Trump infrastructure package. Simply‰Û_ https://t.co/rhhxXMDkdt,-0.296
Republican,RepBillJohnson,"RT @SpeakerRyan: In the 3 months since #TaxReform, we‰Ûªre already seeing:",0
Democrat,RepDarrenSoto,"RT @MikeWFerguson: Leah West, staff member for U.S. Congressman Darren Soto (@RepDarrenSoto) and wife of the vice mayor, is inviting commis‰Û_",0.3182
Republican,RepTomGraves,"""Optimism among US business executives is at an all-time high in the wake of #TaxReform...More than 40% of companie‰Û_ https://t.co/htp7lDdv9p",0.5423
Democrat,RepLouCorrea,Our #police officers oppose Concealed Carry Reciprocity. I voted with our public safety officers and to keep our st‰Û_ https://t.co/7Sgn8fkRCQ,0.4215
Republican,RepSmucker,RT @jakejakeny: Read the column and the links to even very liberal pro-gun control experts to see why your statement is exactly the opposit‰Û_,0
Republican,RepTomGraves,"RT @cwhitfi7: ICYMI: Here is the interview with @RepTomGraves discussing bipartisanship, @realDonaldTrump successes and his thoughts on the‰Û_",0.5574
Democrat,RepOHalleran,"Today is #HolocaustRemembranceDay.It is a day to honor the millions of innocent lives taken during the Holocaust.‰Û_ https://t.co/Nk1pmID1GI",0.6808
Republican,DrPhilRoe,"We‰Ûªre fortunate to wake up every day in the greatest country in the world, and we owe it all to the men and women w‰Û_ https://t.co/IZ4Jqvyn9K",0.7964
Republican,repdonyoung,"While there is still work to do, I believe that the legislation Congress passed today will deliver relief to local‰Û_ https://t.co/u9n5WHtiul",0.4767
Republican,Transport,"#HR4 isn't all about aviation. It also contains the Disaster Recovery Reform Act, which will help our communities b‰Û_ https://t.co/uQ5DXZaRMy",-0.34
Republican,Robert_Aderholt,RT @SteveScalise: Statement from Jennifer Scalise: https://t.co/UaA9PZSbQz,0
Republican,Transport,https://t.co/PFC6cuftnJ,0
Republican,Robert_Aderholt,This week we pay tribute to the Rev. Billy Graham. This 1964 photo shows him speaking to a large crowd inside Legio‰Û_ https://t.co/uFGD6oJ7iY,-0.1027
