Id,Party,Handle,Tweet,Sentiment,Category,Length
1023,Democrat,RepJoseSerrano,"Americans want action to #EndGunViolence. In fact, 97% of gun owners want to see Congress require background checks… https://t.co/CERyEtdoFG",-0.2023,GunControl,140
1024,Democrat,RepJoseSerrano,"RT @mmcauliff: @ElectProject .@RepJoseSerrano today asked Secy Ross if he agreed an untested citizenship question on the 2020 Census was ""t…",0.2732,Immigration,140
1025,Democrat,RepJoseSerrano,"RT @fochilloNHMC: @RepJoseSerrano: “Why are we equal in times of war, then willing to question citizenship in times of need?” #PuertoRicans…",-0.5994,Immigration,140
1026,Democrat,RepJoseSerrano,I support closing down #RikersIsland but completely oppose the building of a new jail in the #SouthBronx. The commu… https://t.co/7s40WFiNwZ,0.2144,Incarceration,140
1027,Democrat,RepJoseSerrano,"RT @Welcome2theBX: @BilldeBlasio Foolishly Thinks South #Bronx Residents Will Allow New Jail in Mott Haven So Easily

Read the statements f…",0.2006,Incarceration,140
1028,Democrat,RepJoseSerrano,"He told us he was the great deal maker. Well, with republican control of the White House, the senate and the House… https://t.co/wlOS6mcvlw",0.7351,GunControl,139
1029,Democrat,RepJoseSerrano,"Republicans control the House, Senate, &amp; White House.  @HouseGOP @SenateGOP have refused to work with Democrats, an… https://t.co/gX8aZO4YH8",-0.296,GunControl,144
1030,Democrat,RepJoseSerrano,Sad to hear about another #BronxFire this morning-thankful for the @FDNY's continuing efforts to control the fire &amp;… https://t.co/L276Yw38t3,-0.6705,GunControl,144
1031,Democrat,RepJoseSerrano,#HR38 will allow dangerous people to carry guns nationwide w/o regard to local state laws. #NY's strong gun safety… https://t.co/VfKTQYaa9w,-0.0772,GunControl,139
1032,Democrat,RepJoseSerrano,"Orlando,Las Vegas,Texas.Too many tragedies to name-how many must we lose before acting on common sense gun safety bills?#TexasChurchMassacre",-0.6369,GunControl,140
1033,Democrat,FrankPallone,Our country’s gun violence epidemic is having a devastating impact on our communities. What steps do YOU think we s… https://t.co/G7v6CpMdNG,-0.8957,GunControl,140
1034,Democrat,FrankPallone,"Remember that as Trump misleads &amp; deflects responsibility in his remarks, that we can take action to reduce gun vio… https://t.co/52V155KVrU",-0.34,GunControl,144
1035,Democrat,FrankPallone,Today @realDonaldTrump traveled to Dallas to pander to the gun lobby at the @NRA conference. If today is an average… https://t.co/Ws4mwzXvcg,-0.3182,GunControl,140
1036,Democrat,FrankPallone,#Trump rollback of Well Control rule-which is designed to prevent disasters like the BP spill- is a shockingly reck… https://t.co/Ks7X46UpvC,-0.1531,GunControl,140
1037,Democrat,FrankPallone,“About 75% of traceable guns recovered by authorities in New Jersey are purchased in states with weaker gun laws —… https://t.co/4LDix9BP0e,-0.6486,GunControl,139
1038,Democrat,FrankPallone,Listen to the poem Sahmi submitted for my office’s poetry showcase. Truly a powerful statement on immigration &amp;… https://t.co/3NkqO1Q7Gf,0.6908,Immigration,140
1039,Democrat,FrankPallone,Moved by the thousands of young people throughout our country who came out to call for solutions to reduce gun viol… https://t.co/nvuAazNaCO,-0.1779,GunControl,140
1040,Democrat,FrankPallone,"Discussed immigration reform, investing in infrastructure and 
creating jobs w NJ members of @LIUNA in my DC office. https://t.co/h6OGGEb2eY",0.296,Immigration,140
1041,Democrat,jahimes,4) He argued against smart gun laws like the ones we have in Connecticut. The ones that we know save lives.,0.5423,GunControl,107
1042,Democrat,jahimes,3) He continued pushing the lie that only thing that can stop a bad guy with a gun is a good guy with a gun (despit… https://t.co/NCcGcs45qB,-0.765,GunControl,140
1043,Democrat,jahimes,RT @March4LivesNYC: Delivered postcards to Congressman Himes. Thank you @jahimes for sharing your frustration on gun control inaction and d…,-0.296,GunControl,140
1044,Democrat,jahimes,No better way to start the week than helping dozens of new Americans take the oath of citizenship at @fergusonlib i… https://t.co/d4C3t3DFa5,0.4404,Immigration,140
1045,Democrat,jahimes,That time you were super proud of your teenaged daughter for doing gun safety advocacy on national TV. @AliVelshi… https://t.co/w6eSGOt3ZV,0.8126,GunControl,138
1046,Democrat,jahimes,RT @FCNL: Thanks again @jahimes for giving us words of encouragement as we work today and moving forward for citizenship for #Dreamers.…,0.7964,Immigration,136
1047,Democrat,jahimes,Very proud of the many students in CD4 that showed their passion for progress on gun safety yesterday.… https://t.co/ef16BCRL1Z,0.8622,GunControl,127
1048,Democrat,jahimes,RT @hartfordcourant: From @EdPageCourant | The GOP has no sound reason to obstruct Mr. Malloy’s choice for chief justice https://t.co/Ey5CY…,0.296,Abortion,140
1049,Democrat,jahimes,"RT @RepJoeCourtney: I met with several brave students from #Parkland, FL who survived the horrific shooting at Marjory Stoneman Douglas HS…",0.3182,GunControl,139
1050,Democrat,BradSherman,"She admits the object of citizenship question on Census is to undercount immigrants, because she disagrees with cle… https://t.co/uqHI7m6I0p",-0.0258,Immigration,140
1051,Democrat,BradSherman,Proud to stand with America’s students today in saying #EnoughIsEnough to gun violence.  It’s time to demand action… https://t.co/LCJUz8mCIW,-0.5994,GunControl,140
1052,Democrat,BradSherman,I have been working to prevent gun violence for twenty years. This has to stop. See my statement. https://t.co/V4X5sm7LkC,-0.8225,GunControl,121
1053,Democrat,BradSherman,Over 90% of gun owners support expanding background checks. Time for responsible gun owners to #OutShoutTheGunLobby and demand action.,-0.0772,GunControl,134
1054,Democrat,RepAdamSchiff,It was not so long ago that President Trump was endorsing gun safety reforms and saying GOP Congress was “scared” o… https://t.co/8DWL0PUuSB,0.1027,GunControl,140
1055,Democrat,RepAdamSchiff,"Asking about immigration status is a transparent attempt to discourage immigrants from responding, and reduce repre… https://t.co/lW7DVuOUhc",-0.4215,Immigration,140
1056,Democrat,RepAdamSchiff,We march for those lost to gun violence. We march in solidarity with survivors across the country. We march for tho… https://t.co/uFiJ9XHful,-0.765,GunControl,140
1057,Democrat,RepAdamSchiff,"Actually, Mr. President, there’s overwhelming political support for gun safety reform, including age limits, univer… https://t.co/1pgh0M9k3W",0.4767,GunControl,140
1058,Democrat,RepAdamSchiff,The School Resource Officer in Parkland who stood outside while a mass shooting took place was suspended and resign… https://t.co/0fPCaGOFzo,-0.4767,GunControl,140
1059,Democrat,RepAdamSchiff,"With the failure to pass an immigration bill in the Senate today, and time running out before the President starts… https://t.co/JGkLhrl2fc",-0.5106,Immigration,139
1060,Democrat,RepAdamSchiff,I’m horrified and heartbroken to hear of yet another school shooting - this one close to home at Sal Castro Middle… https://t.co/ndZkSLi1wp,-0.8316,GunControl,139
1061,Democrat,repjohnlewis,How can you attack immigrant children and DREAMers in a way that is just plain mean and heartless?,-0.743,Immigration,98
1062,Democrat,repjohnlewis,We have a moral obligation to do all that we can to end gun violence in America. https://t.co/aYOTLMxuLW,-0.7579,GunControl,104
1063,Democrat,repjohnlewis,We were elected to lead. Have courage. Have the raw courage to make a down-payment on ending gun violence in America. We cannot wait.,-0.0258,GunControl,133
1064,Democrat,repjohnlewis,We cannot allow a few powerful companies control what you see and do on the Internet.,-0.4585,GunControl,85
1065,Democrat,repjohnlewis,"RT @JeremyLRedmon: Rep. John Lewis after an immigration official declined to say how many are being detained: ""Why don't we just sit down a…",-0.4019,Immigration,140
1066,Democrat,RepRaulGrijalva,The Trump administration’s proposed ‘public charge’ rule is a dangerous attack on immigrant families. I’m proud to… https://t.co/Ac9m8pD8HT,-0.4767,Immigration,139
1067,Democrat,RepRaulGrijalva,One of the biggest problems with Trump's offensive immigration diatribes: They're not based in sound research. Most… https://t.co/m29NWOeEkP,-0.6908,Immigration,140
1068,Democrat,RepRaulGrijalva,Sessions' attempt to terminate programs that provide legal assistance to migrants in our immigration courts was cru… https://t.co/TfvYHFqdnn,0.128,Immigration,140
1069,Democrat,RepRaulGrijalva,Trump's proposed changes to the immigration court system is an insult to due process and the rule of law. Quotas wi… https://t.co/GMyq0J5vEh,-0.5106,Immigration,140
1070,Democrat,RepRaulGrijalva,Trump's nefarious immigration plans don't solely target undocumented immigrants--but legal ones as well. By determi… https://t.co/REVDZ4patW,0.3818,Immigration,140
1071,Democrat,RepRaulGrijalva,"At the Protecting Immigrant Families briefing today, I reiterated my commitment to standing up and fighting back ag… https://t.co/6RFtYQv9eS",0.0258,Immigration,140
1072,Democrat,RepRaulGrijalva,#ICYMI: My office held a citizenship fair in Tucson this weekend to help legal permanent residents take that final… https://t.co/LJqY2YnB1l,0.6705,Immigration,139
1073,Democrat,RepRaulGrijalva,Trump has no interest in actually helping #DACA recipients or fixing our immigration system. Since he made the deci… https://t.co/mhDWoxmYEg,0.4588,Immigration,140
1074,Democrat,RepRaulGrijalva,Thank you to all of our amazing volunteers at today's citizenship fair! #AZ03 https://t.co/yi8xtMnHJV,0.8356,Immigration,101
1075,Democrat,RepRaulGrijalva,"What is the NRA afraid of? 

Looks like empirical data demonstrating that gun violence is a public health issue tha… https://t.co/SRDPu0959j",-0.6124,GunControl,140
1076,Democrat,RepDianaDeGette,"Coloradans know too well how gun violence causes suffering without end. Across our state for nearly two decades, fa… https://t.co/jfVckA9quC",-0.8176,GunControl,140
1077,Democrat,RepDianaDeGette,The Trump administration's move to add a citizenship question to the #2020Census is a shameless attempt to deprive… https://t.co/lssvgSqEIe,-0.34,Immigration,139
1078,Democrat,repsandylevin,"Today, I discussed gun violence prevention w/students from Royal Oak High School &amp; Lincoln High School. For them, t… https://t.co/lKF7kPCe8D",-0.7579,GunControl,144
1079,Democrat,repsandylevin,Had a great meeting today with students from Macomb and Oakland Counties to discuss gun violence and school safety. https://t.co/wEYnXeGGQh,0.1027,GunControl,139
1080,Democrat,repsandylevin,"This morning, I met with students from Berkley who have had #ENOUGH of gun violence and urged Congress to take legi… https://t.co/9N2a2BEAYH",-0.7579,GunControl,140
1081,Democrat,repsandylevin,We have had far too many moments of silence.  We now need a moment of action on gun violence. #StudentsDemandAction,-0.7579,GunControl,115
1082,Democrat,RepSpeier,This is what shelter in place looks like during a school shooting - CNN https://t.co/eTHQk6um1d,0.3612,GunControl,95
1083,Democrat,RepSpeier,Proud to stand with the survivors of the #StonemanDouglas shooting in calling for Congress to do its job and pass c… https://t.co/Y2RtE1YE8R,0.4767,GunControl,140
1084,Democrat,RepSpeier,42% of gun owners bought their last firearm w/o a background check. Background checks mean 63% fewer mass shootings… https://t.co/hmFP4oAI9C,-0.34,GunControl,140
1085,Democrat,RepSpeier,"Hey @POTUS, 97% support background checks for all gun buyers. It’s literally the least we can do in the face of thi… https://t.co/EjoOkLaRZm",0.0772,GunControl,140
1086,Democrat,RepSpeier,"RT @ProtectRDfnders: ""The Army acknowledged the findings about Guzowski's conduct but noted that investigators found no criminal action."" N…",-0.8126,Incarceration,140
1087,Democrat,RepHankJohnson,"Thank you .@donaldglover aka Childish Gambino, who hails from 4th D, for profoundly weighing in on the gun reform d… https://t.co/Nsmd999Gt9",-0.2732,GunControl,140
1088,Democrat,RepHankJohnson,"RT @OfficialCBC: Happy Belated Birthday, @RepRobinKelly (D-IL-02)! Rep. Kelly is passionate about ending health disparities and gun violenc…",0.7177,GunControl,140
1089,Democrat,RepHankJohnson,Young people finding their voices today on Capitol Hill on gun reform &amp; gun control. #NationalWalkoutDay… https://t.co/ZSaVTExd9e,-0.5859,GunControl,133
1090,Democrat,RepHankJohnson,"RT @RepEsty: You see 7,000 pairs of shoes to represent 7,000 children killed due to gun violence since Sandy Hook. I see 7,000 birthdays, h…",-0.9001,GunControl,140
1091,Democrat,RepHankJohnson,I got an F from the NRA: Direct NRA contributions: $0; Contributions by all gun rights groups: $0; NRA independent… https://t.co/IXjiCXCtVS,-0.34,GunControl,139
1092,Democrat,RepHankJohnson,"RT @MichelleObama: I’m in total awe of the extraordinary students in Florida. Like every movement for progress in our history, gun reform w…",0.4404,GunControl,140
