Key,Party,Handle,Tweet,Sentiment,Category
1122,Democrat,JuliaBrownley,It was an honor to join all of the people out in Plaza Park this weekend marching for an end to the gun violence ep… https://t.co/sNKYfmq7K1,-0.2732,GunControl
1123,Democrat,JuliaBrownley,".@ChenForCongress made a difficult choice today. That's real leadership, and I commend him for it. https://t.co/KLYv2VhQj6",0.1027,Abortion
1124,Democrat,JuliaBrownley,My GOP colleagues’ inability to make progress on keeping our communities safe from gun violence just because they d… https://t.co/T0bOznNtf5,-0.5423,GunControl
1125,Democrat,JuliaBrownley,We're still on the House floor taking a stand on commonsense gun legislation. Sign our petition to demand action! https://t.co/1VWLXFzaWn,-0.4926,GunControl
1126,Democrat,JuliaBrownley,We need commonsense gun legislation supported by a majority of the American people! #NoBillNoBreak,-0.1007,GunControl
1127,Democrat,JuliaBrownley,"RT @SandraFluke: My @vcstar op ed on why @JuliaBrownley is the right choice for #CA26, #VenturaCounty, #california. #election2012 http:/ ...",0.0,Abortion
1128,Democrat,AlanGrayson,"RT @Alyssa_Milano: Do your children live in a country where gun violence is not something you have to worry about? 

I'm collecting letters…",-0.8555,GunControl
1129,Democrat,AlanGrayson,"RT @DrDenaGrayson: BWAHAHAHAHA‼️🤣😂🤣

What’s next? The #NRA declares April 2018 as National Gun Violence Awareness Month⁉️ https://t.co/PrRA…",-0.7579,GunControl
1130,Democrat,RepJerryNadler,"RT @ProChoiceCaucus: As head of @PPFA, @CecileRichards has been one of the strongest allies to the Pro-Choice Caucus, tirelessly supporting…",0.4404,Abortion
1131,Democrat,RepJerryNadler,"RT @RepValDemings: I'm proud of the students and educators who are continuing to make gun safety a national priority. Today, on the anniver…",0.5423,GunControl
1132,Democrat,RepJerryNadler,"RT @RepTedDeutch: 19 years have passed since the horrific shooting at Columbine. 

Since then, there have been 85 school shootings, 223 tea…",-0.6597,GunControl
1133,Democrat,RepJerryNadler,Wendy Vitter’s record on women’s health and the lies she’s spread about  abortion and contraception make her totall… https://t.co/jd2OvltyWE,-0.4215,Abortion
1134,Democrat,RepJerryNadler,RT @NBCNews: New York AG Schneiderman announces he is filing a lawsuit against the Trump administration over census citizenship question. h…,-0.2263,Immigration
1135,Democrat,RepJerryNadler,"RT @HouseJudDems: 🆕 @RepJerryNadler Statement On @realDonaldTrump's Administration Including Citizenship Question In #2020Census

https://t…",0.0,Immigration
1136,Democrat,RepJerryNadler,"Amazing to join 175,000 of my fellow New Yorkers and #MarchForOurLives for real gun control.  We in Congress must… https://t.co/MzKy0HT7JG",0.5574,GunControl
1137,Democrat,RepJerryNadler,It is time to #EndTheLies and ensure women hear the truth about their right to abortion + reproductive health care.… https://t.co/YmBbDv5UTo,0.5994,Abortion
1138,Democrat,RepJerryNadler,"RT @evanmcmurry: At a subcommittee hearing on ""Preventable Violence in America,"" Rep. Jerry Nadler references this morning's shooting at Ma…",-0.6249,GunControl
1139,Democrat,USRepMikeDoyle,RT @RepYvetteClarke: Reminder: you revoked President Obama’s required gun checks for those with mental illnesses. https://t.co/KN0DmYI2V3,-0.6808,GunControl
1140,Democrat,USRepMikeDoyle,"RT @HouseDemocrats: There has been a school shooting nearly every other day in 2018. 

Congress could act now to #EndGunViolence, but Repub…",0.0,GunControl
1141,Democrat,DorisMatsui,Children are still being senselessly exposed to gun violence 19 years after the tragic #Columbine shooting. Congres… https://t.co/gGI7xRx3Sy,-0.8689,GunControl
1142,Democrat,DorisMatsui,My statement on today’s announcement of independent oversight of investigation into shooting of Stephon Clark. https://t.co/8plrNf4mA1,0.0,GunControl
1143,Democrat,DorisMatsui,Students across America want and deserve a future free from fear of gun violence. I’m so inspired by their courage… https://t.co/U2cv5enl1j,-0.3832,GunControl
1144,Democrat,DorisMatsui,"RT @RepTedDeutch: 7,000 pairs of shoes. 7,000 children killed by gun violence since the Sandy Hook massacre in 2012. 

This. Has. To. Stop.…",-0.9001,GunControl
1145,Democrat,DorisMatsui,Watch the full recording of our Student Town Hall on Gun Violence Prevention at Kennedy High School last week on my… https://t.co/itCtJNT7aJ,-0.7579,GunControl
1146,Democrat,DorisMatsui,My @EnergyCommerce colleagues &amp; I are calling for multiple hearings on gun violence in America. It’s been three wee… https://t.co/nhGoRbMxON,-0.7579,GunControl
1147,Democrat,DorisMatsui,200 Democrats and Republicans in Congress support the #ThompsonKing Background Checks bill that will prevent gun vi… https://t.co/vN8zk19wV0,0.1027,GunControl
1148,Democrat,DorisMatsui,It shouldn’t take another 17 deaths for Congress to finally take action to prevent gun violence. I’m calling on… https://t.co/yb34aeYZ2Y,-0.7506,GunControl
1149,Democrat,DorisMatsui,RT @CAPAC: ICYMI: #CAPAC Members Observe #DayofRemembrance for Japanese Incarceration https://t.co/gKdIzoNraM #NeverForget https://t.co/njz…,0.0,Incarceration
1150,Democrat,DorisMatsui,Gun violence is a public health crisis that we must do everything we can to prevent. That’s why I support legislati… https://t.co/kKDrat0cqy,-0.8316,GunControl
1151,Democrat,DorisMatsui,"RT @HouseDemocrats: Republicans have prevented the CDC from collecting data on gun violence since 1996. If you’re concerned about data, @Sp…",-0.7506,GunControl
1152,Democrat,DorisMatsui,"RT @HouseDemocrats: There has been a school shooting nearly every other day in 2018. 

Congress could act now to #EndGunViolence, but Repub…",0.0,GunControl
1153,Democrat,DorisMatsui,"With control of the House, the Senate and the White House, there is no excuse for the GOP to continue to kick the c… https://t.co/FyYyGQNeLf",-0.2263,GunControl
1154,Democrat,RepGutierrez,Sessions resumes immigrant legal advice program under pressure from Congress - CNNPolitics https://t.co/z9X302vMP9 https://t.co/DffQZldSzs,-0.1779,Immigration
1155,Democrat,RepGutierrez,"RT @RepRaulGrijalva: As @realDonaldTrump goes on another Twitter tirade over asylum seekers, here's a quick primer he should read.  

In sh…",0.0,Immigration
1156,Democrat,RepGutierrez,ICE accused of lying about immigration raids: Tri-Caucus Leaders Call for Hearings/Investigation: WTEN-TV… https://t.co/YLPJDCRk7P,-0.6808,Immigration
1157,Democrat,RepGutierrez,RT @shobawadhia: @immcouncil Immigrant Achievement Awards honoring @RepGutierrez followed by our spring Board Meeting https://t.co/7zBoKAho…,0.743,Immigration
1158,Democrat,RepGutierrez,RT @AILASoFlorida: @AILASoFlorida proud to honor @RepGutierrez for his support of the immigrant community.  #NDA18 @AILANational #AILAStand…,0.8402,Immigration
1159,Democrat,RepGutierrez,Thank you American Immigration Council @immcouncil for the recognition and the warm welcome this evening. Together… https://t.co/Z111SXX4v9,0.7506,Immigration
1160,Democrat,RepGutierrez,RT @HispanicCaucus: Deported US vet says he will fight for immigrant rights https://t.co/1Ecai1CkZb,-0.3818,Immigration
1161,Democrat,RepGutierrez,It was an honor to address the students today. I have been fighting the gun makers for 25 years in Congress and the… https://t.co/yaYu7fuXap,-0.1779,GunControl
1162,Democrat,RepGutierrez,"25 Years Ago Today: 2 freshman congressmen from Chicago make gun control legislation a top priority, responding to… https://t.co/Ra6FXoLEHz",-0.1531,GunControl
1163,Democrat,RepGutierrez,"On March 5, the number of Dreamers who become undocumented and unable to work and live here without the constant fe… https://t.co/RTAjukToa7",0.0772,Immigration
1164,Democrat,RepMaxineWaters,"The NRA has met its match. While elected officials have all too often bowed down to the pressures of the gun lobby,… https://t.co/VORtTpCTqg",-0.5719,GunControl
1165,Democrat,RepMaxineWaters,"Please read my statement on the horrible shooting at the high school in Parkland, FL https://t.co/0eAJetSEp6",-0.296,GunControl
1166,Democrat,RepBrianHiggins,"Madeleine HusVar of @NardinAcademy won the People's Choice Award, decided through online voting, for her acrylic pi… https://t.co/bRHRkfnQY2",0.802,Abortion
1167,Democrat,RepBrianHiggins,Thanks for stopping by!  Look forward to working with you on federal issues that address gun violence. https://t.co/9boHszBYLr,-0.6696,GunControl
1168,Democrat,RepBrianHiggins,The thoughtful questions at @msmacademy produced a respectful conversation on gun violence from several perspective… https://t.co/M4WxIbrfLm,-0.2263,GunControl
1169,Democrat,RepBrianHiggins,Joining panel discussion on gun violence and school safety at @msmacademy #enoughisenough https://t.co/lApMOBVBaC,-0.5719,GunControl
1170,Democrat,RepBrianHiggins,"In response to gun violence, students spoke up, walked out, rallied, met with leaders and held town halls.  We hear… https://t.co/6rEEVdJwl8",-0.7579,GunControl
1171,Democrat,RepBrianHiggins,"Now underway in Western New York, a student-led Town Hall on gun violence and school safety. @weareSFA https://t.co/RS31o2ApIy",-0.5719,GunControl
1172,Democrat,RepBrianHiggins,RT @eileenwbfo: Students searching for solutions to gun violence:  https://t.co/nWg4q2SkU5 @weareSFA @RepBrianHiggins,-0.7003,GunControl
1173,Democrat,RepBrianHiggins,RT @eileenwbfo: .@RepBrianHiggins held a conversation on gun reform with WNY students @weareSFA. Hear their story Wednesday morning @WBFO h…,-0.34,GunControl
1174,Democrat,RepJoseSerrano,The addition of a citizenship question to the #2020Census will be detrimental to the overall participation of commu… https://t.co/G1KfG6IMP9,0.0,Immigration
1175,Democrat,RepJoseSerrano,I have been actively denouncing @realDonaldTrump's Administrations decision to add a citizenship question to the… https://t.co/adtMsWXTmX,0.3182,Immigration
1176,Democrat,RepJoseSerrano,"Including a citizenship question in the #2020Census is unnecessary, unsupported, &amp; a clear attack on communities al… https://t.co/d34fLn2k8U",-0.4939,Immigration
1177,Democrat,RepJoseSerrano,@CommerceGov Secretary Ross’ decisión to include a citizenship question in the 2020 census wil only result in a low… https://t.co/n1vf7bQoXZ,0.0,Immigration
1178,Democrat,RepJoseSerrano,"Americans want action to #EndGunViolence. In fact, 97% of gun owners want to see Congress require background checks… https://t.co/CERyEtdoFG",-0.2023,GunControl
1179,Democrat,RepJoseSerrano,"RT @mmcauliff: @ElectProject .@RepJoseSerrano today asked Secy Ross if he agreed an untested citizenship question on the 2020 Census was ""t…",0.2732,Immigration
1180,Democrat,RepJoseSerrano,At @AppropsDems hearing with @SecretaryRoss- just asked about potential addition of citizenship question to… https://t.co/7XDNxbPUok,0.0,Immigration
1181,Democrat,RepJoseSerrano,"RT @fochilloNHMC: @RepJoseSerrano: “Why are we equal in times of war, then willing to question citizenship in times of need?” #PuertoRicans…",-0.5994,Immigration
1182,Democrat,RepJoseSerrano,I support closing down #RikersIsland but completely oppose the building of a new jail in the #SouthBronx. The commu… https://t.co/7s40WFiNwZ,0.2144,Incarceration
1183,Democrat,RepJoseSerrano,"RT @Welcome2theBX: @BilldeBlasio Foolishly Thinks South #Bronx Residents Will Allow New Jail in Mott Haven So Easily

Read the statements f…",0.2006,Incarceration
1184,Democrat,RepJoseSerrano,Americans know Republicans own the #TrumpShutdown. Anyone claiming otherwise should double check who has control in… https://t.co/G26tFoOlbP,0.0,GunControl
1185,Democrat,RepJoseSerrano,"He told us he was the great deal maker. Well, with republican control of the White House, the senate and the House… https://t.co/wlOS6mcvlw",0.7351,GunControl
1186,Democrat,RepJoseSerrano,"Republicans control the House, Senate, &amp; White House.  @HouseGOP @SenateGOP have refused to work with Democrats, an… https://t.co/gX8aZO4YH8",-0.296,GunControl
1187,Democrat,RepJoseSerrano,Sad to hear about another #BronxFire this morning-thankful for the @FDNY's continuing efforts to control the fire &amp;… https://t.co/L276Yw38t3,-0.6705,GunControl
1188,Democrat,RepJoseSerrano,#HR38 will allow dangerous people to carry guns nationwide w/o regard to local state laws. #NY's strong gun safety… https://t.co/VfKTQYaa9w,-0.0772,GunControl
1189,Democrat,RepJoseSerrano,"Orlando,Las Vegas,Texas.Too many tragedies to name-how many must we lose before acting on common sense gun safety bills?#TexasChurchMassacre",-0.6369,GunControl
1190,Democrat,FrankPallone,Our country’s gun violence epidemic is having a devastating impact on our communities. What steps do YOU think we s… https://t.co/G7v6CpMdNG,-0.8957,GunControl
1191,Democrat,FrankPallone,"Remember that as Trump misleads &amp; deflects responsibility in his remarks, that we can take action to reduce gun vio… https://t.co/52V155KVrU",-0.34,GunControl
1192,Democrat,FrankPallone,Today @realDonaldTrump traveled to Dallas to pander to the gun lobby at the @NRA conference. If today is an average… https://t.co/Ws4mwzXvcg,-0.3182,GunControl
